168.24339644661444,170.4121264932871,169.61182071902954,169.97200701346128,170.2192296574708,170.14912740185878,169.96803965731576
168.4903510144391,170.71856080805557,169.90898505163523,170.2631500140675,170.50906155846363,170.41632335172488,170.21286292549115
168.8535384657644,171.04561079174294,170.2474039403519,170.5798687721784,170.8305529099489,170.751938962756,170.59239923001567
168.18358909525426,170.38432479168978,169.62277641340975,169.90288936244946,170.1832664426837,170.11720989163106,169.92438348810276
168.76702979753517,170.97279900373468,170.1740718367709,170.5107499539497,170.77719933345412,170.68714626370942,170.50117961121498
168.37058864502907,170.5802218029881,169.7822796074221,170.11902815003668,170.3760034792497,170.31478049547377,170.1235306342175
168.404064960353,170.58814981570856,169.81008560718973,170.120026589582,170.3989289284102,170.34416375944198,170.08610632933346
168.96788840569783,171.14273386682896,170.35008851411652,170.67805631094518,170.94000010878133,170.84886680149194,170.68214168136927
168.78411340713123,170.9877753888995,170.17245082615125,170.52963670752135,170.77082838683256,170.69648446791535,170.54185314779522
168.33599713095478,170.4999587852418,169.69714880811836,170.06563973824828,170.31196920687262,170.2573384469043,170.0496983565315
168.7015665746745,170.87273297029103,170.0721591752026,170.41449165792227,170.6796027740136,170.60615088257407,170.41999096718138
168.54413896906763,170.74096971056915,169.97606952851788,170.2712150978917,170.55296020998964,170.46888155293757,170.273621863231
168.68599926826445,170.86619846301642,170.0965861822983,170.40759793572605,170.66716821531435,170.58804360643157,170.40006704299455
168.53052880378254,170.73636606688947,169.93797879805385,170.28916745854391,170.53869985195763,170.46512770239875,170.28943381351687
168.74364455319494,170.97350007412805,170.20252986614034,170.4764451288145,170.76319240426741,170.68506206188042,170.49713819024834
168.64084012044162,170.83918701351138,169.99932834518765,170.3644665968067,170.61237614533349,170.54846607938808,170.3263465372159
168.37878641100073,170.5659028123287,169.8086245053491,170.1526861828373,170.39682434579285,170.3153691581761,170.0859422611121
168.63149995038236,170.79073062171892,169.98659400180682,170.31657698964793,170.6004307718598,170.52414974243953,170.33531562189413
168.68694862400474,170.90435352852333,170.11633425985596,170.4160156999892,170.70652109717358,170.61115983501432,170.41750236617074
168.5434232388045,170.7380816006305,169.95040945730486,170.28762779104366,170.5439608396266,170.44895590058613,170.26338981037046
168.77739115629447,170.97008383074947,170.18052033298076,170.50070989506327,170.76299454351258,170.7108153629638,170.51127946776575
168.84739884555992,171.0272392064644,170.25289781399496,170.59239611974192,170.84443074028403,170.7597601647506,170.57142724440882
168.62662167417855,170.86838841351562,170.06187962331194,170.34280370222464,170.63824460590234,170.57507336749777,170.38688283628534
168.69806885321123,170.8728806198866,170.04276873366086,170.4147246330533,170.6734382171088,170.57301695774555,170.38285795344962
168.8021844502727,170.96369515224606,170.1757570973323,170.52237094630115,170.7982632802871,170.70414849019468,170.50878005631935
168.78075351326848,170.99166266813222,170.21387210788208,170.54117626044652,170.81664372699515,170.72540698823457,170.53278469177
168.47820708076046,170.67254540217806,169.8556631438028,170.20535710742303,170.449524904269,170.39354319652458,170.19448098045746
168.3773906408141,170.59606244162356,169.81963412808975,170.1094004168024,170.40737866318182,170.3189003268773,170.11849058897576
168.52222351154936,170.74008877974958,169.96286973709016,170.32298863557708,170.56251466988329,170.49885519915242,170.28423784463678
168.72839145301526,170.8922140562336,170.1028696125999,170.42832846905475,170.70392292307923,170.63894333992857,170.41059588654628
168.50227297271255,170.6456583047997,169.85368019365802,170.17615932155763,170.45067753265738,170.39683952412693,170.16017076831585
168.78683554508234,171.02285646773885,170.2253664567498,170.573229167994,170.81558112096792,170.72905706795945,170.54550017853822
168.51277852309937,170.6899372391501,169.91825442036077,170.2458447859653,170.51514096937555,170.42241973765127,170.21795322182197
168.55792655041367,170.7842640162431,169.99041504814662,170.29064650999013,170.56538065073596,170.48936246908153,170.3140797970658
168.5434286270167,170.7448565866133,169.96823877994862,170.27265733218215,170.52338589936642,170.45787192674726,170.27024961945307
168.76721785104198,170.94692247012887,170.16527476813638,170.4868831742324,170.7604329895151,170.68106530781165,170.48723628769758
168.7645416803146,170.9640854879241,170.17788600254204,170.50182667878278,170.7723496528255,170.7009773647923,170.47445723913194
168.5180440867302,170.68386933746078,169.88429362826938,170.2275146963988,170.4963312649106,170.3963707373471,170.18983297682746
168.67644424270992,170.87279717848602,170.0780521419449,170.43442463516308,170.70517324118694,170.63316254364005,170.42886294163605
168.65854367428173,170.84411754489247,170.05990210576434,170.38440506657255,170.65220526500806,170.54813139480686,170.35231262026153
168.64239969491575,170.79776963074855,170.02138357437326,170.3228541691973,170.57873270506244,170.51993484659127,170.32499703977868
168.61033101453157,170.76792054927532,169.93498529267,170.26862965776198,170.5793078214423,170.4936923690317,170.27999760896572
168.46058525231473,170.6326967196284,169.8386802611484,170.17207585901176,170.43570516668285,170.37009760076054,170.18230677074507
168.8853632416875,171.08462893312426,170.3023008499465,170.64962087591897,170.88500071815773,170.78992041661274,170.59427163494846
168.87288336984167,171.06187059229674,170.25904057911401,170.6075457348716,170.83576385786432,170.75909749668955,170.57289633334912
168.7450727598083,170.91967521664614,170.13927792648008,170.47071524868738,170.7469554098029,170.62884579799666,170.45388413877848
168.63421196821432,170.8185482889934,170.02305534162966,170.36651777995255,170.59314193093437,170.56390896700157,170.32364239100937
168.75232863039284,170.93380937023102,170.15888662489317,170.4804600756917,170.76668288887845,170.6749497181114,170.50091600140075
168.81262491850248,170.98685326014416,170.20968345140406,170.5174855903684,170.83220840187983,170.72683518107752,170.54736562989808
168.59305842717848,170.7801694202878,169.988182945345,170.32466735589617,170.57809341101785,170.50440457792186,170.2995292196565
168.75325317800707,170.9310485934585,170.12378098366543,170.48795140273882,170.7574305823957,170.6860921542339,170.46424917982554
168.68158398882443,170.88785666974127,170.08171687533778,170.4240544001476,170.7051820499528,170.62757754968393,170.37800024389279
168.3273603050865,170.55794300160116,169.76931264157665,170.09470458110798,170.34152135581954,170.29972839113157,170.11466281078623
168.69439737686196,170.88499520303333,170.05941021567568,170.42351629594975,170.67543106656277,170.6053215608686,170.40408934411093
168.71203541070133,170.91997855663473,170.15127281348396,170.45699468447384,170.7383231823606,170.66162736594904,170.4625702532397
169.02503068775133,171.19572864917953,170.42138407448107,170.73808987088307,171.0141626094401,170.90330226197617,170.73731117022405
168.78290571719347,170.96808772171786,170.14658063350586,170.5118089887688,170.7649137473855,170.70626121396526,170.51318061710825
168.48982857960473,170.71590761977188,169.92377320766042,170.23201567762294,170.51804180997445,170.44302653222584,170.21661763845793
168.67700803070053,170.859068793498,170.06362867843646,170.38511252702963,170.65207772767442,170.59209548705167,170.38694670761703
168.449475979236,170.64477783066803,169.85330485001543,170.2086256830596,170.42920919843561,170.37839991178677,170.18894759433672
168.49177687726407,170.6448755311578,169.84422876563187,170.16207704913225,170.45674754116015,170.37877605201246,170.14943243968813
168.4440610384952,170.62424788323116,169.82341076338162,170.13975498935972,170.439265631329,170.34826873747622,170.14561808462952
168.67774898847867,170.89179641409802,170.04634756143193,170.41177247388046,170.65917156944997,170.56542155852762,170.38438281065908
168.8081323416727,170.99453817924126,170.20687525367015,170.54826559699342,170.8080477766082,170.73794801870307,170.5206626819426
168.3568881611251,170.54984263152522,169.76971524332498,170.1080087561118,170.3913404311756,170.28577068118273,170.11033442527884
168.76313239465932,170.94786058646906,170.15958551238285,170.48290455369573,170.73884765755832,170.6631898006395,170.46790602218107
168.4633690338883,170.6591147529866,169.85933818686283,170.2183118259986,170.46236427048132,170.3863156924266,170.20100778565848
168.7200738917228,170.90936788448155,170.1066617584419,170.46241828446554,170.73100950325852,170.63252848929315,170.44684658534675
168.82036847700172,170.99512480206292,170.20008953939606,170.5245608927805,170.80044940314625,170.71401061560542,170.49732880516964
168.3939264220683,170.56559651527465,169.7818229349471,170.1115792314182,170.38586651094224,170.3013544357288,170.09573715069305
168.67650694143356,170.88483593141584,170.08433889541715,170.43777194737754,170.71048042374198,170.6105407097402,170.42765363263393
168.75381023404856,170.92083035035023,170.14325469069462,170.47219491923613,170.75045309162252,170.64530714976098,170.48610958493197
168.65329758360545,170.85704313210113,170.06459921604574,170.38216039748377,170.6751496570819,170.592631336018,170.34698950173387
168.70778660257648,170.87829808886838,170.11323203997227,170.42170748594427,170.70446254416177,170.6214354128823,170.42808816773896
168.68497342337042,170.87187796175127,170.05655406047308,170.42406185278767,170.66287320268776,170.59821976716864,170.37289117776697
168.74153946858704,170.9497842870383,170.18685680507423,170.461146547339,170.76386701999587,170.69737402373832,170.48399869518528
168.21190575073112,170.4030239318107,169.61033226896743,169.91405038513423,170.20356208163386,170.1299625463619,169.93718982657967
168.83479306733255,171.03826071102296,170.24985409538877,170.56798337993092,170.85420016605522,170.75154275698927,170.55895509900088
169.05538478995825,171.20497844305967,170.43355262210122,170.74490486666753,171.0374638495525,170.9572773753287,170.76888324527346
168.93684309364988,171.1010144514246,170.328336239959,170.63703136187556,170.91714604166984,170.82675451668922,170.65774925698523
168.71692823613358,170.91960825388753,170.1361586044774,170.4612807604033,170.7347940318594,170.63045757836196,170.4822982367672
168.49248404955515,170.67422637024976,169.89605960571458,170.21074994719712,170.47005601676256,170.3943197751627,170.1779875865222
168.40676046157762,170.60735829261665,169.82213259792684,170.1512388882673,170.3914128908004,170.32945986109462,170.14829369266917
168.91870397981384,171.12530432440454,170.28498230268173,170.6304254040889,170.90884555130415,170.8342142681264,170.64552331076064
168.88784107338057,171.05397639229992,170.2645535701172,170.58297245490724,170.84178244294927,170.76662754940014,170.57071042568901
168.74890493973464,170.91740400451567,170.09951103316908,170.4408085426139,170.7345398164954,170.6457666337879,170.45669270957018
168.58441630278466,170.75470311219237,169.97780784491923,170.28403500808972,170.5695681994434,170.4862371740438,170.25948701252904
168.51255877503877,170.7070326033345,169.91296917512645,170.24135434314206,170.47721428390298,170.4228644373661,170.23526722188467
168.6125937071486,170.84173775742593,170.0420113207631,170.40649659294664,170.65221506930516,170.5754733809443,170.3705147548478
168.87968184241672,171.07621707801073,170.2874459257003,170.6211043566613,170.88900316323281,170.81195504382214,170.6150188242216
168.64059169351657,170.8356607891773,170.059906764848,170.37682901264785,170.64324906018018,170.58111057410508,170.37343068699872
168.51592241384705,170.69734747884675,169.92398846812102,170.23506841486125,170.49963221557323,170.4326594652706,170.24182217811955
168.62132040123944,170.8063201172588,170.0253109436343,170.36275784042314,170.61781761350113,170.5431163936106,170.32581103085116
168.6086633904463,170.7832719246661,169.97694295012133,170.34106918962863,170.59652868368826,170.51785278025343,170.28887609019364
168.46030147839906,170.6588627436495,169.86710798716805,170.20231921991385,170.45199685243384,170.3818426756339,170.19383052959896
168.43906165447245,170.60949463671642,169.81399724939928,170.1673450913337,170.4098142315698,170.343195709299,170.11612281525234
168.55959729455788,170.7310321648433,169.95908727933812,170.2669250235116,170.52786864635675,170.4519626427448,170.25262558767565
168.65160238234503,170.79905928628676,170.00876941495775,170.3400624189669,170.60947081646856,170.55652813251223,170.3939155517926
168.75913305843184,170.93980497452296,170.1731969315241,170.49074236417087,170.74057972615003,170.67251947000335,170.47580501379036
168.6714806324939,170.84566069485837,170.0516395508223,170.39301890695612,170.6356966182733,170.56557792224808,170.36426157348424
